ne
y10	0.4941014131814055	0.0766839705625102	0.4261593539201543	0.34850038435397795	0.13559107015488664	0.11904741568955483
y10	0.49288899919526485	0.07844645628763063	0.41340987342834157	0.3720161424033768	0.10685236597893766	0.08523965524662633
y12	0.4943664897048115	0.08264568724425339	0.3102035704660432	0.2983304210325092	0.11592105909166349	0.09917690449652462
y12	0.4946088710409689	0.07760206738336456	0.343488635068221	0.32057262226251226	0.12465171608762539	0.10919369234345322
jo
y06	0.4941014131814055	0.0860563382362331	0.2883866460276129	0.294035186770969	0.09889592514656315	0.08173387483347731
y06	0.4945950506468163	0.07954174330322487	0.3284567053610523	0.3212250760274313	0.11647138834788609	0.10072236808514384
y07	0.49326496886888876	0.0835056682581367	0.28588671847983815	0.29363577134904656	0.10127978517389682	0.07968280518525292
y07	0.4883128066020946	0.08777968485819355	0.21739073099492517	0.25219909914512545	0.11505596439150294	0.09694357150332172
y04	0.4936037087927372	0.07744676367142203	0.33492132094506133	0.32037788298475545	0.12012058466078895	0.1033624097101546
y04	0.49378953385219937	0.08097763125148082	0.30261185461792817	0.3004916766286614	0.1253821151660853	0.1125655527690396
y05	0.49378953385219937	0.07839286805444175	0.2827028961798035	0.2845055283165384	0.13825608925070798	0.12455808672453404
y05	0.49313236439552044	0.08398284839723723	0.21724548308772076	0.25004086071999426	0.12315591364624225	0.10695539682236777
y08	0.4936037087927372	0.10596407689089472	0.3305870481464661	0.32174789936267334	0.09790193950775124	0.08239176352408456
y08	0.4918762486065275	0.089076034583292	0.2863894680014979	0.2771551290163968	0.11192228436981493	0.09636407499395516
y09	0.49378953385219937	0.07633562741809032	0.4011528432242719	0.3429044920076437	0.12844323916252254	0.1130094694179143
y09	0.4945950506468163	0.07844645628763063	0.26350801361797727	0.2992394028083079	0.1438130995552974	0.13639114612801248
y18	0.49435083263158763	0.07638510356831352	0.27385183731516305	0.2816210224543932	0.1368096647940159	0.125283830570148
y18	0.4945950506468163	0.07898840301770829	0.3519236773115758	0.31952351321963507	0.14288829298049255	0.1277154797204018
y21	0.4943664897048115	0.08773744499967953	0.22020099523215925	0.28179020884487505	0.11800648274782732	0.10829085886166265
y21	0.48821152332865436	0.08483585243347846	0.22605839980876674	0.26503459077152175	0.11534381181482724	0.09685042300042608
y20	0.4945950506468163	0.0779155081119881	0.3700022838804028	0.3335393652607102	0.1250182226025743	0.10603250024333546
y20	0.4948190513942174	0.08199965925231115	0.3363765424762095	0.32514433559148576	0.11174990049945041	0.09140344905671463
y14	0.4807364971230446	0.0777583104273369	0.30541340254055904	0.29891148993698774	0.09762823618992177	0.08102589490428075
y14	0.4911512165240665	0.08409413561905238	0.3397100997164708	0.31913378146764715	0.11128172166892636	0.09345908209881369
y17	0.49346488470925787	0.0779155081119881	0.41590020578131176	0.3381075531674167	0.13907794245988747	0.1284273570818784
y17	0.4941014131814055	0.0777583104273369	0.4131015985998121	0.3382319096884833	0.13800838020034728	0.12787081946576695
y16	0.4761172165023843	0.08920885098650096	0.21721152003691546	0.2537156065123824	0.1046220825804	0.0892945512856479
y16	0.48656142344575315	0.0782327752146688	0.1791768562942393	0.21606279564003544	0.09847919296776589	0.07446637101065685
y10	0.491784199535008	0.07744676367142203	0.2616911402583482	0.2753122573101387	0.132378328521477	0.11871261788903811
y10	0.4890188662640421	0.08039400455233994	0.3460169797049173	0.31026365056082844	0.12626959996467013	0.11462968065360819
y12	0.49199340527943625	0.07802083559653004	0.33483537128702506	0.31535192939126416	0.11769874567521892	0.10234648854517678
y12	0.49277543916573324	0.0838351551733415	0.3065854710214972	0.29951286623159884	0.1238647476514258	0.10756341322600331
sa
y06	0.4823286779619139	0.08261924279771579	0.3196723062441459	0.3098333989025478	0.11025596488206539	0.09357294058766423
y06	0.492323651469223	0.08218406768247224	0.2906525180894918	0.29334620874071676	0.11271999227538007	0.09385116220525792
y07	0.4423164735864246	0.10099914968443545	0.2681606078241642	0.27964488346376637	0.10746065334236926	0.09298662972316261
y07	0.4789455413888055	0.09146591128946858	0.31512185255980757	0.3150096867532206	0.09882667701258412	0.08177633981413332
y04	0.4948190513942174	0.08039400455233994	0.3212278705305027	0.30869557879939474	0.12213985204514756	0.1085443077176239
y04	0.4945950506468163	0.0777583104273369	0.3014637686076057	0.2946528231865452	0.1272166212573303	0.1136187167864927
y05	0.4945950506468163	0.08470048761111909	0.2556400975942644	0.27033509621611884	0.1120928399318921	0.09748168911226374
y05	0.4933532312294505	0.07739519474521395	0.22724808678997976	0.2729497576416534	0.13697692578472004	0.12526027041740959
y08	0.492323651469223	0.08243481184016148	0.28817248099284065	0.2808652676860785	0.1196243812494319	0.1056238701520472
y08	0.4927347965797343	0.08773744499967953	0.3893150245227793	0.3556655356879231	0.10737110708174318	0.08173362285166702
y09	0.4941014131814055	0.10023520347418617	0.2652758860477631	0.29914560313043637	0.13482547650916035	0.1292000709447672
y09	0.4882238306831173	0.08641707718327614	0.3733001440098201	0.3170757195743252	0.13395705001341632	0.12674478913155185
y18	0.4945950506468163	0.07993607813413367	0.34274159287443984	0.32212031901339894	0.12425555680932093	0.10712195498998911
y18	0.4948190513942174	0.08357855104984109	0.4401345646600429	0.3708870588696149	0.1270352300942375	0.10591489475020441
y14	0.49310440609483347	0.08275173249128664	0.3897365912017372	0.3604395687944119	0.10294861391367664	0.0845481529015559
y14	0.4914238385037754	0.08261924279771579	0.30995321739850124	0.2995915801188781	0.11568827968137897	0.09974503906679745
y20	0.4933553801245081	0.08218406768247224	0.31768797990585346	0.3075316361991266	0.10872000573768742	0.0898077923269965
y20	0.49348881991161425	0.07982281355645596	0.27582006132429565	0.2717585627819257	0.12393386665841816	0.10934262975727436
y21	0.4928599349447256	0.08039400455233994	0.2194143274553047	0.2613700158406765	0.09797948067212878	0.07954898181355435
y21	0.49310440609483347	0.1031935929936186	0.2528768576076747	0.3053413115976798	0.11118413275620061	0.10234951275406767
y17	0.4941014131814055	0.0779155081119881	0.3853201553714767	0.3233194431056396	0.14105218906785094	0.13244310384600075
y17	0.49288899919526485	0.0779155081119881	0.3090535000372393	0.30581238708399533	0.14313544518475305	0.13733622699044687
y16	0.492323651469223	0.0777583104273369	0.3691108503638162	0.32430635558782134	0.11418605976588958	0.1005676704974557
y16	0.4948190513942174	0.08473321557468673	0.18614396543112993	0.2504810791370803	0.12343282709998012	0.10919616361524224
y10	0.4806662246091569	0.08889986150091768	0.2537552494015311	0.2790666094410216	0.12257589999921271	0.1041789980710303
y10	0.49381017696626417	0.1975042909309355	0.270715558440684	0.3114625747861419	0.10207343416551684	0.08773178408269126
y12	0.4936037087927372	0.08127425907947625	0.3559561558978356	0.32335173795443845	0.1245368610982358	0.10892248802249783
y12	0.49378953385219937	0.07898840301770829	0.2569122123479403	0.2670996146029097	0.11868739142435991	0.10373649889381083
fe
y06	0.48015759248428597	0.07839286805444175	0.2721305329089714	0.2721671991628458	0.10087426188444427	0.0864050383344022
y06	0.4933553801245081	0.07993607813413367	0.29345297157696165	0.29216424395413604	0.1203389945932596	0.10385410665410945
y07	0.49326496886888876	0.08702852693750593	0.3139486381002231	0.3051843762380692	0.11441422678435788	0.0953299650580049
y07	0.49378953385219937	0.08097763125148082	0.28903373618590045	0.29053087928909604	0.12743557399015482	0.1145471099610186
y04	0.4945950506468163	0.07915319193093018	0.2822989182083923	0.29169100028130046	0.12785183224683672	0.11554441245738625
y05	0.4936037087927372	0.07633562741809032	0.1907353384036105	0.23012024312973117	0.12938305167738431	0.11041235220624014
y05	0.4936037087927372	0.08597678081822809	0.24906714721418863	0.2701712085397896	0.12434856189223228	0.11104214764671139
y08	0.49254940148010423	0.0779155081119881	0.3050701292772624	0.30384713108407346	0.12580841399617623	0.11253657316239249
y08	0.49313236439552044	0.08439306628210577	0.31512185255980757	0.30725492688440253	0.1238664356052345	0.10962080603037526
y09	0.4835412798095512	0.10438208532267086	0.20088078450665262	0.22910252303367024	0.10469090454444707	0.08574787760881109
y09	0.493228460288165	0.07982281355645596	0.3277668820008689	0.31063496909631433	0.12765988770891784	0.11407639311766095
y18	0.4945950506468163	0.08218406768247224	0.29345297157696165	0.29298115027054034	0.13925449672196277	0.1266211350182767
y18	0.4945950506468163	0.07608970557075116	0.2861119021648604	0.28890861729070577	0.1367491736087609	0.12430866276292682
y14	0.4941014131814055	0.09268550873187129	0.3234594786682809	0.3273144711274584	0.09921353957859753	0.08399598083888135
y14	0.49313236439552044	0.07855395485189276	0.3548068524187945	0.33753134467039064	0.10873642941832022	0.09176685392487673
y20	0.49348881991161425	0.07898840301770829	0.38242168892409084	0.32856700283003804	0.13063339354767337	0.11400441216498572
y20	0.4913709215721873	0.07608970557075116	0.32527322914205997	0.2961097410705961	0.12025864541872211	0.10640049825858697
y21	0.4945950506468163	0.08786435296972557	0.2545437362132069	0.3058462593250762	0.11194741887290395	0.10309425655652939
y21	0.49381017696626417	0.08702852693750593	0.29597175347063465	0.312164152983625	0.12246689288029677	0.11458078394010322
y17	0.49381017696626417	0.0777583104273369	0.2172101446460855	0.287506018186244	0.13606458689741768	0.12787104805363098
y17	0.4945950506468163	0.09446769069768951	0.17005033319124457	0.25363650946093563	0.1410652884265706	0.12931226132205728
y16	0.4872159895544487	0.0835056682581367	0.2025154125558953	0.24654414876857378	0.10201902352274317	0.08706483805781616
y16	0.48764555447685753	0.09582384531268477	0.25832808091988385	0.30762510602382176	0.11338474269346699	0.10400743614952532
y10	0.476247150748133	0.08439306628210577	0.4074495976293537	0.376724900461988	0.11196078012225233	0.08495029919152473
y10	0.49288899919526485	0.07898840301770829	0.29851552150684524	0.2972094175500051	0.12869449654056137	0.11649506530375785
y12	0.49326496886888876	0.0838351551733415	0.3368873271691401	0.32142742399273955	0.11568676740204763	0.097463434263298
y12	0.49080678105856235	0.08680169093056368	0.3325541913570213	0.3094677849916437	0.12041717123820121	0.10236655033829037
